idx	dt	s1	s2	s3
467	2020-10-01 05:07:00	-70.44	-76.24	-75.37
468	2020-10-01 05:08:00	-70.49	-76.35	-75.48
469	2020-10-01 05:09:00	-70.28	-76.08	-75.48
470	2020-10-01 05:10:00	-70.49	-76.13	-75.53
471	2020-10-01 05:11:00	-70.6	-76.41	-75.48
472	2020-10-01 05:12:00	-70.49	-76.19	-75.48
473	2020-10-01 05:13:00	-70.71	-75.97	-75.53
474	2020-10-01 05:14:00	-70.49	-76.35	-75.48
475	2020-10-01 05:15:00	-70.6	-76.08	-75.31
476	2020-10-01 05:16:00	-70.28	-76.24	-75.42
477	2020-10-01 05:17:00	-70.6	-76.41	-75.15
478	2020-10-01 05:18:00	-70.49	-76.19	-75.48
479	2020-10-01 05:19:00	-70.66	-76.19	-75.37
480	2020-10-01 05:20:00	-70.71	-76.41	-75.59
481	2020-10-01 05:21:00	-70.6	-76.52	-75.37
482	2020-10-01 05:22:00	-70.6	-76.08	-75.37
483	2020-10-01 05:23:00	-70.44	-76.41	-75.48
484	2020-10-01 05:24:00	-70.33	-76.24	-75.37
485	2020-10-01 05:25:00	-70.55	-76.35	-75.42
486	2020-10-01 05:26:00	-70.66	-76.13	-75.42
487	2020-10-01 05:27:00	-70.44	-76.35	-75.53
488	2020-10-01 05:28:00	-70.49	-76.24	-75.37
489	2020-10-01 05:29:00	-70.55	-76.24	-75.37
490	2020-10-01 05:30:00	-70.49	-76.24	-75.2
491	2020-10-01 05:31:00	-70.6	-76.08	-75.2
492	2020-10-01 05:32:00	-70.6	-76.08	-75.2
493	2020-10-01 05:33:00	-70.55	-76.35	-75.31
494	2020-10-01 05:34:00	-70.33	-76.08	-75.15
495	2020-10-01 05:35:00	-70.55	-76.08	-75.09
496	2020-10-01 05:36:00	-70.55	-76.13	-75.09
497	2020-10-01 05:37:00	-70.44	-76.02	-75.15
498	2020-10-01 05:38:00	-70.6	-76.19	-75.2
499	2020-10-01 05:39:00	-70.44	-75.91	-74.82
500	2020-10-01 05:45:00	-70.17	-76.08	-74.55
501	2020-10-01 05:45:00	-70.17	-76.08	-74.55
502	2020-10-01 05:46:00	-70	-75.8	-74.33
503	2020-10-01 05:47:00	-70.06	-75.64	-74.44
504	2020-10-01 05:48:00	-69.78	-75.7	-74
505	2020-10-01 05:49:00	-69.95	-75.64	-73.83
506	2020-10-01 05:50:00	-69.95	-75.48	-73.83
507	2020-10-01 05:51:00	-69.62	-75.37	-73.51
508	2020-10-01 05:52:00	-69.62	-75.42	-73.78
509	2020-10-01 05:53:00	-69.51	-75.09	-73.23
510	2020-10-01 05:54:00	-69.4	-75.15	-73.12
511	2020-10-01 05:55:00	-69.18	-74.82	-72.79
512	2020-10-01 05:56:00	-68.8	-74.76	-72.63
513	2020-10-01 05:57:00	-68.96	-74.93	-72.68
514	2020-10-01 05:58:00	-68.91	-74.76	-72.3
515	2020-10-01 05:59:00	-68.63	-74.87	-72.25
516	2020-10-01 06:00:00	-68.41	-74.49	-72.03
517	2020-10-01 06:01:00	-68.25	-74.27	-71.75
518	2020-10-01 06:02:00	-68.31	-74.33	-71.81
519	2020-10-01 06:03:00	-68.14	-74.11	-71.26
520	2020-10-01 06:04:00	-68.09	-74.22	-71.21
521	2020-10-01 06:05:00	-68.03	-73.78	-70.77
522	2020-10-01 06:06:00	-67.87	-73.45	-70.49
523	2020-10-01 06:07:00	-67.54	-73.78	-70.44
524	2020-10-01 06:08:00	-67.37	-73.34	-70.06
525	2020-10-01 06:09:00	-67.27	-73.29	-69.89
526	2020-10-01 06:10:00	-66.94	-72.96	-69.51
527	2020-10-01 06:11:00	-66.55	-72.68	-69.13
528	2020-10-01 06:12:00	-66.66	-72.63	-69.02
529	2020-10-01 06:13:00	-66.33	-72.19	-68.69
530	2020-10-01 06:14:00	-66.12	-72.03	-68.41
531	2020-10-01 06:15:00	-65.9	-72.03	-68.25
532	2020-10-01 06:16:00	-65.57	-71.54	-67.65
533	2020-10-01 06:17:00	-65.35	-71.1	-67.32
534	2020-10-01 06:18:00	-65.13	-71.15	-67.05
535	2020-10-01 06:19:00	-64.69	-70.77	-66.55
536	2020-10-01 06:20:00	-64.58	-70.49	-66.33
537	2020-10-01 06:21:00	-64.04	-70.44	-66.17
538	2020-10-01 06:22:00	-63.65	-70	-65.68
539	2020-10-01 06:23:00	-63.82	-69.73	-65.18
540	2020-10-01 06:24:00	-63.16	-69.51	-64.69
541	2020-10-01 06:25:00	-62.72	-69.24	-64.14
542	2020-10-01 06:26:00	-62.5	-69.07	-63.98
543	2020-10-01 06:27:00	-61.9	-68.8	-63.43
544	2020-10-01 06:28:00	-61.57	-68.14	-62.72
545	2020-10-01 06:29:00	-61.08	-68.14	-62.56
546	2020-10-01 06:30:00	-60.53	-67.76	-62.17
547	2020-10-01 06:31:00	-60.04	-67.87	-62.5
548	2020-10-01 06:32:00	-59.49	-67.87	-62.72
549	2020-10-01 06:33:00	-59.66	-67.92	-63.1
550	2020-10-01 06:34:00	-59.49	-67.92	-63.32
551	2020-10-01 06:35:00	-59.93	-68.03	-63.49
552	2020-10-01 06:36:00	-60.31	-68.03	-63.54
553	2020-10-01 06:37:00	-60.31	-67.98	-63.76
554	2020-10-01 06:38:00	-60.48	-68.09	-63.82
555	2020-10-01 06:39:00	-60.81	-68.14	-64.14
556	2020-10-01 06:40:00	-60.86	-68.03	-64.25
557	2020-10-01 06:41:00	-60.91	-68.14	-64.31
558	2020-10-01 06:42:00	-61.02	-68.14	-64.53
559	2020-10-01 06:43:00	-61.24	-68.14	-64.64
560	2020-10-01 06:44:00	-61.24	-68.31	-64.69
561	2020-10-01 06:45:00	-61.35	-68.14	-64.8
562	2020-10-01 06:46:00	-61.46	-68.31	-64.91
563	2020-10-01 06:47:00	-61.57	-68.36	-65.13
564	2020-10-01 06:48:00	-61.68	-68.41	-65.13
565	2020-10-01 06:49:00	-61.68	-68.41	-65.35
566	2020-10-01 06:50:00	-61.79	-68.41	-65.4
567	2020-10-01 06:51:00	-62.01	-68.47	-65.57
568	2020-10-01 06:52:00	-62.01	-68.47	-65.68
569	2020-10-01 06:53:00	-62.17	-68.47	-65.73
570	2020-10-01 06:54:00	-62.23	-68.47	-65.79
571	2020-10-01 06:55:00	-62.17	-68.58	-65.79
572	2020-10-01 06:56:00	-62.45	-68.8	-65.95
573	2020-10-01 06:57:00	-62.5	-68.8	-66.01
574	2020-10-01 06:58:00	-62.67	-68.69	-66.17
575	2020-10-01 06:59:00	-62.56	-68.8	-66.17
576	2020-10-01 07:00:00	-62.67	-68.96	-66.33
577	2020-10-01 07:01:00	-62.94	-68.85	-66.22
578	2020-10-01 07:02:00	-62.94	-69.02	-66.39
579	2020-10-01 07:03:00	-63.05	-68.91	-66.44
580	2020-10-01 07:04:00	-63.05	-69.07	-66.72
581	2020-10-01 07:05:00	-63.16	-69.07	-66.72
582	2020-10-01 07:06:00	-63.27	-68.96	-66.88
583	2020-10-01 07:07:00	-63.27	-69.07	-66.77
584	2020-10-01 07:08:00	-63.27	-69.07	-66.88
585	2020-10-01 07:09:00	-63.49	-69.18	-66.88
586	2020-10-01 07:10:00	-63.49	-69.24	-66.88
587	2020-10-01 07:11:00	-63.54	-69.35	-67.05
588	2020-10-01 07:12:00	-63.6	-69.24	-67.05
589	2020-10-01 07:13:00	-63.71	-69.24	-67.05
590	2020-10-01 07:14:00	-63.87	-69.35	-67.21
591	2020-10-01 07:15:00	-63.76	-69.35	-67.27
592	2020-10-01 07:16:00	-63.98	-69.45	-67.27
593	2020-10-01 07:17:00	-64.09	-69.35	-67.32
594	2020-10-01 07:18:00	-64.14	-69.4	-67.43
595	2020-10-01 07:19:00	-64.04	-69.51	-67.65
596	2020-10-01 07:20:00	-64.2	-69.51	-67.59
597	2020-10-01 07:21:00	-64.2	-69.51	-67.59
598	2020-10-01 07:23:00	-64.31	-69.56	-67.65
599	2020-10-01 07:23:00	-64.31	-69.56	-67.65
600	2020-10-01 07:24:00	-64.53	-69.62	-67.87
601	2020-10-01 07:25:00	-64.42	-69.62	-67.92
602	2020-10-01 07:26:00	-64.36	-69.62	-67.92
603	2020-10-01 07:27:00	-64.36	-69.62	-67.92
604	2020-10-01 07:28:00	-64.58	-69.67	-67.98
605	2020-10-01 07:29:00	-64.53	-69.67	-68.14
606	2020-10-01 07:30:00	-64.53	-69.78	-68.09
607	2020-10-01 07:31:00	-64.64	-69.78	-68.09
608	2020-10-01 07:32:00	-64.75	-69.73	-68.14
609	2020-10-01 07:33:00	-64.58	-69.89	-68.31
610	2020-10-01 07:34:00	-64.8	-69.78	-68.31
611	2020-10-01 07:35:00	-64.86	-69.78	-68.36
612	2020-10-01 07:36:00	-64.86	-70.11	-68.41
613	2020-10-01 07:37:00	-64.8	-69.95	-68.41
614	2020-10-01 07:38:00	-64.91	-69.95	-68.47
615	2020-10-01 07:39:00	-64.53	-70	-68.58
616	2020-10-01 07:40:00	-65.02	-70	-68.58
617	2020-10-01 07:41:00	-65.13	-70.22	-68.58
618	2020-10-01 07:42:00	-65.24	-70.11	-68.58
619	2020-10-01 07:43:00	-65.08	-70.22	-68.8
620	2020-10-01 07:44:00	-65.24	-70.11	-68.8
621	2020-10-01 07:45:00	-65.18	-70.17	-68.63
622	2020-10-01 07:46:00	-65.24	-70.33	-68.85
623	2020-10-01 07:47:00	-65.29	-70.22	-68.8
624	2020-10-01 07:48:00	-65.29	-70.22	-68.96
625	2020-10-01 07:49:00	-65.4	-70.22	-69.02
626	2020-10-01 07:50:00	-65.46	-70.28	-68.85
627	2020-10-01 07:51:00	-65.57	-70.22	-69.07
628	2020-10-01 07:52:00	-65.4	-70.33	-69.07
629	2020-10-01 07:53:00	-65.46	-70.33	-69.07
630	2020-10-01 07:54:00	-65.57	-70.44	-69.13
631	2020-10-01 07:55:00	-65.68	-70.44	-69.07
632	2020-10-01 07:56:00	-65.57	-70.33	-69.18
633	2020-10-01 07:57:00	-65.62	-70.49	-69.07
634	2020-10-01 07:58:00	-65.73	-70.49	-69.18
635	2020-10-01 07:59:00	-65.62	-70.55	-69.35
636	2020-10-01 08:00:00	-65.62	-70.44	-69.13
637	2020-10-01 08:01:00	-65.84	-70.55	-69.35
638	2020-10-01 08:02:00	-65.84	-70.55	-69.56
639	2020-10-01 08:03:00	-65.73	-70.55	-69.45
640	2020-10-01 08:04:00	-65.79	-70.6	-69.51
641	2020-10-01 08:05:00	-65.9	-70.6	-69.67
642	2020-10-01 08:06:00	-65.9	-70.6	-69.45
643	2020-10-01 08:07:00	-65.84	-70.66	-69.4
644	2020-10-01 08:08:00	-65.95	-70.66	-69.51
645	2020-10-01 08:09:00	-66.01	-70.71	-69.45
646	2020-10-01 08:10:00	-65.95	-70.71	-69.56
647	2020-10-01 08:11:00	-65.79	-70.71	-69.62
648	2020-10-01 08:12:00	-66.01	-70.71	-69.56
649	2020-10-01 08:13:00	-66.17	-70.71	-69.67
650	2020-10-01 08:14:00	-65.84	-70.71	-69.73
651	2020-10-01 08:15:00	-66.28	-70.82	-69.73
652	2020-10-01 08:16:00	-66.12	-70.88	-69.73
653	2020-10-01 08:17:00	-66.01	-70.82	-69.73
654	2020-10-01 08:18:00	-66.12	-70.88	-69.56
655	2020-10-01 08:19:00	-66.22	-71.04	-69.67
656	2020-10-01 08:20:00	-66.12	-70.88	-69.89
657	2020-10-01 08:21:00	-66.33	-70.99	-69.78
658	2020-10-01 08:22:00	-66.28	-70.99	-69.95
659	2020-10-01 08:23:00	-66.44	-70.99	-70.17
660	2020-10-01 08:24:00	-66.28	-71.04	-70
661	2020-10-01 08:25:00	-66.33	-71.1	-70.06
662	2020-10-01 08:26:00	-66.28	-71.15	-70.22
663	2020-10-01 08:27:00	-66.44	-70.88	-70.17
664	2020-10-01 08:28:00	-66.55	-70.99	-70.11
665	2020-10-01 08:29:00	-66.5	-70.77	-70
666	2020-10-01 08:30:00	-66.55	-71.04	-70.28
667	2020-10-01 08:31:00	-66.55	-71.1	-70.11
668	2020-10-01 08:32:00	-66.66	-71.1	-70.44
669	2020-10-01 08:33:00	-66.72	-71.26	-70.28
670	2020-10-01 08:34:00	-66.55	-71.15	-70.28
671	2020-10-01 08:35:00	-66.55	-71.32	-70.44
672	2020-10-01 08:36:00	-66.55	-71.15	-70.49
673	2020-10-01 08:37:00	-66.72	-71.04	-70.77
674	2020-10-01 08:38:00	-66.77	-71.26	-70.44
675	2020-10-01 08:39:00	-66.66	-71.26	-70.44
676	2020-10-01 08:39:00	-66.66	-71.26	-70.44
677	2020-10-01 08:40:00	-66.83	-71.26	-70.71
678	2020-10-01 08:41:00	-66.77	-71.43	-70.55
679	2020-10-01 08:42:00	-66.88	-71.32	-70.55
680	2020-10-01 08:43:00	-66.77	-71.37	-70.33
681	2020-10-01 08:44:00	-66.94	-71.32	-70.49
682	2020-10-01 08:45:00	-66.83	-71.43	-70.66
683	2020-10-01 08:46:00	-66.83	-71.37	-70.55
684	2020-10-01 08:47:00	-66.94	-71.43	-70.66
685	2020-10-01 08:48:00	-66.88	-71.54	-70.82
686	2020-10-01 08:49:00	-66.88	-71.59	-70.77
687	2020-10-01 08:50:00	-66.99	-71.54	-70.66
688	2020-10-01 08:51:00	-66.99	-71.59	-70.71
689	2020-10-01 08:52:00	-66.83	-71.7	-70.99
690	2020-10-01 08:53:00	-67.05	-71.59	-70.71
691	2020-10-01 08:54:00	-66.94	-71.7	-70.88
692	2020-10-01 08:55:00	-66.99	-71.7	-70.99
693	2020-10-01 08:56:00	-67.1	-71.75	-70.99
694	2020-10-01 08:57:00	-67.05	-71.7	-70.99
695	2020-10-01 08:58:00	-67.05	-71.92	-70.88
696	2020-10-01 08:59:00	-67.05	-71.7	-70.99
697	2020-10-01 09:00:00	-67.21	-71.75	-70.99
698	2020-10-01 09:01:00	-67.21	-71.81	-71.15
699	2020-10-01 09:02:00	-67.21	-71.75	-71.1
700	2020-10-01 09:03:00	-67.1	-71.86	-71.04
701	2020-10-01 09:04:00	-66.88	-71.86	-71.15
702	2020-10-01 09:05:00	-67.21	-71.92	-71.1
703	2020-10-01 09:06:00	-67.32	-71.86	-71.21
704	2020-10-01 09:07:00	-67.21	-71.92	-71.32
705	2020-10-01 09:08:00	-67.32	-71.86	-71.21
706	2020-10-01 09:09:00	-67.27	-72.03	-71.26
707	2020-10-01 09:10:00	-67.32	-72.08	-71.04
708	2020-10-01 09:11:00	-67.37	-72.03	-71.21
709	2020-10-01 09:12:00	-67.54	-72.08	-71.37
710	2020-10-01 09:13:00	-67.32	-72.08	-71.37
711	2020-10-01 09:14:00	-67.37	-72.19	-71.26
712	2020-10-01 09:15:00	-67.43	-72.03	-71.32
713	2020-10-01 09:16:00	-67.37	-72.19	-71.37
714	2020-10-01 09:17:00	-67.43	-72.08	-71.37
715	2020-10-01 09:18:00	-67.43	-72.08	-71.43
716	2020-10-01 09:19:00	-67.32	-72.08	-71.54
717	2020-10-01 09:20:00	-67.43	-72.03	-71.43
718	2020-10-01 09:21:00	-67.37	-72.08	-71.43
719	2020-10-01 09:22:00	-67.54	-72.19	-71.43
720	2020-10-01 09:23:00	-67.43	-72.19	-71.54
721	2020-10-01 09:24:00	-67.43	-72.19	-71.59
722	2020-10-01 09:25:00	-67.65	-72.25	-71.43
723	2020-10-01 09:26:00	-67.54	-72.19	-71.64
724	2020-10-01 09:27:00	-67.65	-72.47	-71.7
725	2020-10-01 09:28:00	-67.81	-72.25	-71.64
726	2020-10-01 09:29:00	-67.59	-72.3	-71.64
727	2020-10-01 09:30:00	-67.59	-72.19	-71.64
728	2020-10-01 09:31:00	-67.65	-72.25	-71.64
729	2020-10-01 09:32:00	-67.87	-72.3	-71.75
730	2020-10-01 09:33:00	-67.65	-72.3	-71.64
731	2020-10-01 09:34:00	-67.59	-72.25	-71.81
732	2020-10-01 09:35:00	-67.76	-72.36	-71.75
733	2020-10-01 09:36:00	-67.65	-72.3	-71.7
734	2020-10-01 09:37:00	-67.92	-72.25	-71.81
735	2020-10-01 09:38:00	-67.81	-72.36	-71.64
736	2020-10-01 09:39:00	-68.03	-72.25	-71.75
737	2020-10-01 09:40:00	-67.87	-72.3	-71.7
738	2020-10-01 09:41:00	-67.87	-72.36	-71.81
739	2020-10-01 09:42:00	-67.87	-72.41	-71.86
740	2020-10-01 09:43:00	-67.81	-72.36	-71.86
741	2020-10-01 09:44:00	-68.25	-72.41	-71.75
742	2020-10-01 09:46:00	-67.92	-72.47	-71.86
743	2020-10-01 09:48:00	-67.92	-72.63	-71.92
744	2020-10-01 09:49:00	-67.98	-72.63	-71.92
745	2020-10-01 09:49:00	-67.98	-72.63	-71.92
746	2020-10-01 09:53:00	-67.98	-72.68	-71.86
747	2020-10-01 09:53:00	-67.98	-72.68	-71.86
748	2020-10-01 09:54:00	-68.14	-72.68	-72.08
749	2020-10-01 09:55:00	-68.03	-72.74	-71.92
750	2020-10-01 09:56:00	-68.09	-72.74	-72.08
751	2020-10-01 09:57:00	-68.03	-72.63	-71.92
752	2020-10-01 09:58:00	-68.03	-72.85	-72.03
753	2020-10-01 09:59:00	-68.03	-72.79	-72.14
754	2020-10-01 10:00:00	-67.98	-72.85	-71.86
755	2020-10-01 10:01:00	-68.09	-72.79	-72.08
756	2020-10-01 10:02:00	-68.09	-72.79	-72.08
757	2020-10-01 10:03:00	-68.31	-72.85	-72.03
758	2020-10-01 10:04:00	-68.31	-72.85	-72.03
759	2020-10-01 10:05:00	-68.25	-72.9	-71.92
760	2020-10-01 10:06:00	-68.14	-72.9	-72.14
761	2020-10-01 10:07:00	-68.03	-73.01	-72.19
762	2020-10-01 10:08:00	-68.31	-72.96	-72.14
763	2020-10-01 10:09:00	-68.25	-72.96	-71.81
764	2020-10-01 10:10:00	-68.25	-72.74	-72.03
765	2020-10-01 10:11:00	-68.25	-72.79	-72.25
766	2020-10-01 10:12:00	-68.14	-72.74	-72.08
767	2020-10-01 10:13:00	-68.31	-72.63	-72.14
768	2020-10-01 10:14:00	-68.14	-72.63	-72.19
769	2020-10-01 10:15:00	-68.36	-72.36	-72.3
770	2020-10-01 10:16:00	-68.36	-72.25	-72.19
771	2020-10-01 10:17:00	-68.25	-72.14	-72.03
772	2020-10-01 10:18:00	-68.47	-72.19	-72.14
773	2020-10-01 10:19:00	-68.31	-71.81	-72.25
774	2020-10-01 10:20:00	-68.31	-71.75	-72.14
775	2020-10-01 10:21:00	-68.41	-71.86	-72.3
776	2020-10-01 10:22:00	-68.25	-71.86	-72.25
777	2020-10-01 10:23:00	-68.52	-71.81	-72.25
778	2020-10-01 10:24:00	-68.31	-71.81	-72.19
779	2020-10-01 10:25:00	-68.25	-71.81	-72.19
780	2020-10-01 10:26:00	-68.36	-71.86	-72.3
781	2020-10-01 10:27:00	-68.47	-72.03	-72.36
782	2020-10-01 10:28:00	-68.31	-71.86	-72.3
783	2020-10-01 10:29:00	-68.36	-72.03	-72.19
784	2020-10-01 10:30:00	-68.36	-71.92	-72.41
785	2020-10-01 10:31:00	-68.36	-72.14	-72.25
786	2020-10-01 10:32:00	-68.52	-71.86	-72.3
787	2020-10-01 10:33:00	-68.31	-72.19	-72.47
788	2020-10-01 10:34:00	-68.41	-72.08	-72.47
789	2020-10-01 10:35:00	-68.36	-72.3	-72.47
790	2020-10-01 10:36:00	-68.63	-72.25	-72.3
791	2020-10-01 10:37:00	-68.52	-72.68	-72.47
792	2020-10-01 10:38:00	-68.63	-72.47	-72.3
793	2020-10-01 10:39:00	-68.58	-72.74	-72.58
794	2020-10-01 10:40:00	-68.58	-72.63	-72.63
795	2020-10-01 10:41:00	-68.41	-72.85	-72.58
796	2020-10-01 10:42:00	-68.47	-72.74	-72.58
797	2020-10-01 10:43:00	-68.69	-72.96	-72.68
798	2020-10-01 10:44:00	-68.52	-72.85	-72.63
799	2020-10-01 10:45:00	-68.47	-73.12	-72.85
800	2020-10-01 10:46:00	-68.52	-72.9	-72.63
801	2020-10-01 10:47:00	-68.69	-73.12	-72.79
802	2020-10-01 10:48:00	-68.52	-73.01	-72.68
803	2020-10-01 10:49:00	-68.47	-73.29	-72.9
804	2020-10-01 10:50:00	-68.47	-73.12	-72.68
805	2020-10-01 10:51:00	-68.41	-73.23	-72.85
806	2020-10-01 10:52:00	-68.58	-73.4	-72.74
807	2020-10-01 10:53:00	-68.63	-73.4	-72.9
808	2020-10-01 10:54:00	-68.52	-73.4	-72.79
809	2020-10-01 10:55:00	-68.96	-73.72	-72.79
810	2020-10-01 10:56:00	-68.58	-73.56	-72.68
811	2020-10-01 10:57:00	-68.96	-73.72	-72.85
812	2020-10-01 10:58:00	-68.63	-73.51	-72.85
813	2020-10-01 10:59:00	-68.69	-74	-72.85
814	2020-10-01 11:00:00	-68.58	-73.89	-72.85
815	2020-10-01 11:01:00	-68.69	-73.83	-72.9
816	2020-10-01 11:02:00	-68.96	-73.94	-72.9
817	2020-10-01 11:03:00	-68.91	-73.94	-72.96
818	2020-10-01 11:04:00	-68.8	-74	-72.9
819	2020-10-01 11:05:00	-68.91	-73.89	-73.01
820	2020-10-01 11:06:00	-68.85	-74.22	-72.96
821	2020-10-01 11:07:00	-68.8	-74.27	-72.9
822	2020-10-01 11:08:00	-68.85	-74.27	-73.01
823	2020-10-01 11:09:00	-68.52	-74.11	-72.96
824	2020-10-01 11:10:00	-68.91	-74.38	-73.18
825	2020-10-01 11:11:00	-68.58	-74.27	-73.12
826	2020-10-01 11:12:00	-68.96	-74.44	-73.29
827	2020-10-01 11:13:00	-68.52	-74.38	-73.12
828	2020-10-01 11:14:00	-69.02	-74.44	-73.12
829	2020-10-01 11:15:00	-69.07	-74.49	-73.12
830	2020-10-01 11:16:00	-68.96	-74.44	-73.18
831	2020-10-01 11:17:00	-68.96	-74.49	-73.12
832	2020-10-01 11:18:00	-68.85	-74.33	-73.18
833	2020-10-01 11:19:00	-68.85	-74.55	-73.12
834	2020-10-01 11:20:00	-69.02	-74.27	-73.12
835	2020-10-01 11:21:00	-68.91	-74.55	-73.34
836	2020-10-01 11:22:00	-68.91	-74.6	-73.18
837	2020-10-01 11:23:00	-68.85	-74.49	-73.51
838	2020-10-01 11:24:00	-69.02	-74.55	-72.96
839	2020-10-01 11:25:00	-69.18	-74.66	-73.23
840	2020-10-01 11:26:00	-68.85	-74.49	-73.23
841	2020-10-01 11:27:00	-68.69	-74.6	-73.4
842	2020-10-01 11:28:00	-68.85	-74.38	-73.18
843	2020-10-01 11:29:00	-69.02	-74.76	-73.29
844	2020-10-01 11:30:00	-69.13	-74.6	-73.29
845	2020-10-01 11:31:00	-68.85	-74.76	-73.56
846	2020-10-01 11:32:00	-69.02	-74.55	-73.23
847	2020-10-01 11:33:00	-69.02	-74.76	-73.29
848	2020-10-01 11:34:00	-69.07	-74.55	-73.34
849	2020-10-01 11:35:00	-69.07	-74.76	-73.4
850	2020-10-01 11:36:00	-68.96	-74.55	-73.34
851	2020-10-01 11:37:00	-69.07	-74.87	-73.4
852	2020-10-01 11:38:00	-69.18	-74.66	-73.34
853	2020-10-01 11:39:00	-69.07	-74.93	-73.45
854	2020-10-01 11:40:00	-69.07	-74.6	-73.34
855	2020-10-01 11:41:00	-69.07	-74.98	-73.4
856	2020-10-01 11:42:00	-69.13	-74.76	-73.29
857	2020-10-01 11:43:00	-68.96	-74.87	-73.51
858	2020-10-01 11:44:00	-69.07	-74.66	-73.34
859	2020-10-01 11:45:00	-69.13	-74.82	-73.45
860	2020-10-01 11:46:00	-69.02	-74.82	-73.45
861	2020-10-01 11:47:00	-69.24	-74.98	-73.4
862	2020-10-01 11:48:00	-69.13	-74.82	-73.45
863	2020-10-01 11:49:00	-69.02	-74.82	-73.4
864	2020-10-01 11:50:00	-69.13	-74.93	-73.51
865	2020-10-01 11:51:00	-69.07	-74.82	-73.34
866	2020-10-01 11:52:00	-69.18	-74.82	-73.51
867	2020-10-01 11:53:00	-69.02	-74.76	-73.51
868	2020-10-01 11:54:00	-69.18	-74.66	-73.4
869	2020-10-01 11:55:00	-69.07	-74.87	-73.56
870	2020-10-01 11:56:00	-69.18	-74.76	-73.45
871	2020-10-01 11:57:00	-69.35	-74.55	-73.72
872	2020-10-01 11:58:00	-69.13	-74.6	-73.56
873	2020-10-01 11:59:00	-69.24	-74.98	-73.78
874	2020-10-01 12:00:00	-69.02	-74.82	-73.56
875	2020-10-01 12:01:00	-69.18	-74.93	-73.67
876	2020-10-01 12:02:00	-69.18	-74.93	-73.51
877	2020-10-01 12:03:00	-69.35	-74.82	-73.51
878	2020-10-01 12:04:00	-69.18	-74.98	-73.78
879	2020-10-01 12:05:00	-69.4	-74.82	-73.67
880	2020-10-01 12:06:00	-69.24	-74.82	-73.72
881	2020-10-01 12:07:00	-69.35	-74.93	-73.72
882	2020-10-01 12:08:00	-69.24	-74.82	-73.72
883	2020-10-01 12:09:00	-69.13	-74.87	-73.72
884	2020-10-01 12:10:00	-69.18	-75.04	-73.78
885	2020-10-01 12:11:00	-75.04	-73.78
886	2020-10-01 12:12:00	-69.18	-74.93	-73.67
887	2020-10-01 12:13:00	-69.35	-74.93	-73.72
888	2020-10-01 12:14:00	-69.18	-75.09	-73.67
889	2020-10-01 12:15:00	-69.35	-74.76	-73.56
890	2020-10-01 12:16:00	-69.24	-74.49	-73.83
891	2020-10-01 12:17:00	-69.13	-74.38	-73.72
892	2020-10-01 12:18:00	-69.24	-74.22	-73.78
893	2020-10-01 12:19:00	-69.35	-74.11	-73.67
894	2020-10-01 12:20:00	-69.35	-73.94	-73.89
895	2020-10-01 12:21:00	-69.4	-73.89	-73.83
896	2020-10-01 12:22:00	-69.24	-73.78	-73.83
897	2020-10-01 12:23:00	-69.45	-73.72	-73.78
898	2020-10-01 12:24:00	-69.4	-73.78	-73.94
899	2020-10-01 12:25:00	-69.35	-73.72	-73.56
900	2020-10-01 12:26:00	-69.56	-73.72	-73.89
901	2020-10-01 12:27:00	-69.4	-73.34	-73.78
902	2020-10-01 12:28:00	-69.45	-73.56	-73.83
903	2020-10-01 12:29:00	-69.45	-73.83	-73.83
904	2020-10-01 12:30:00	-69.24	-73.67	-73.72
905	2020-10-01 12:31:00	-69.51	-74	-73.94
906	2020-10-01 12:32:00	-69.24	-73.89	-73.89
907	2020-10-01 12:33:00	-69.51	-74	-73.83
908	2020-10-01 12:34:00	-69.24	-74.11	-73.67
909	2020-10-01 12:35:00	-69.51	-74.11	-73.78
910	2020-10-01 12:36:00	-69.35	-74.27	-74
911	2020-10-01 12:37:00	-69.45	-74.33	-73.94
912	2020-10-01 12:38:00	-69.35	-74.55	-73.94
913	2020-10-01 12:39:00	-69.56	-74.44	-73.94
914	2020-10-01 12:40:00	-69.4	-74.6	-73.83
915	2020-10-01 12:41:00	-69.62	-74.6	-74
916	2020-10-01 12:42:00	-69.4	-74.76	-73.83
917	2020-10-01 12:43:00	-69.4	-74.93	-73.83
918	2020-10-01 12:44:00	-69.56	-74.87	-73.94
919	2020-10-01 12:45:00	-69.51	-74.82	-73.89
920	2020-10-01 12:46:00	-69.45	-75.04	-74.05
921	2020-10-01 12:47:00	-69.67	-74.93	-73.83
922	2020-10-01 12:48:00	-69.45	-75.15	-74
923	2020-10-01 12:49:00	-69.56	-74.98	-74.05
924	2020-10-01 12:50:00	-69.51	-75.15	-73.83
925	2020-10-01 12:51:00	-69.56	-75.09	-73.94
926	2020-10-01 12:52:00	-69.51	-75.15	-74.05
927	2020-10-01 12:53:00	-69.45	-75.2	-73.83
928	2020-10-01 12:54:00	-69.4	-75.31	-74.22
929	2020-10-01 12:55:00	-69.51	-75.09	-74
930	2020-10-01 12:56:00	-69.45	-75.31	-74
931	2020-10-01 12:57:00	-69.51	-75.31	-73.78
932	2020-10-01 12:58:00	-69.56	-75.48	-74.22
933	2020-10-01 12:59:00	-69.51	-75.53	-74
